"","Forecast","linf","lsup","CI"
"1",98.2763431046653,97.5568273869776,98.995858822353,0.719515717687727
"2",100.642340628737,99.9262608164087,101.358420441065,0.716079812327933
"3",101.091933460514,100.379112563273,101.804754357755,0.712820897240917
"4",101.305610403179,100.595710944472,102.015509861887,0.709899458707795
"5",101.536906573095,100.829724742427,102.244088403763,0.707181830668247
"6",101.556695282174,100.851994865556,102.261395698793,0.704700416618465
"7",101.255368405818,100.552963492680,101.957773318956,0.702404913137755
"8",99.1298342504893,98.429523269615,99.8301452313635,0.700310980874207
"9",99.0126161153109,98.314295495833,99.7109367347888,0.698320619477883
"10",99.170344651617,98.4740179833872,99.8666713198469,0.69632666822983
"11",99.2329210716794,98.5386500881533,99.9271920552056,0.694270983526167
"12",99.5436471643303,98.8514974236722,100.235796904988,0.692149740658081
