"","Costos","Monetario","Demanda"
"1",0.759723419709104,0.636077559974621,1.10528020596476
"2",0.590160455277003,0.525834589253515,0.790139934437906
"3",0.492191208576752,0.630481380099674,0.657682525178553
"4",1.04725721546928,0.216251965199385,0.194730225569534
"5",1.20280239391554,0.123557298396418,-0.134914866587584
"6",1.21144645175112,0.36490853544293,0.363574071405791
"7",0.950537863056795,0.335005046053205,0.330513045987332
"8",0.951540558471902,0.456852989610824,0.643784004901558
"9",1.0366052733133,0.640131702993767,0.762457990814276
"10",0.99865819458527,0.780388437732792,1.18945645794621
"11",0.923831540314331,0.683191869317493,0.852193737018328
"12",0.959239995864804,0.657360948774656,0.763874190977242
"13",0.91133201429632,0.859221316725458,1.08953356240158
"14",0.840941260329164,0.889749074448686,0.807086148814781
"15",0.72881565873635,1.11876825207818,0.576885122005136
"16",1.11330083870743,0.748162318604245,0.481081155616598
"17",1.08855367406646,0.64055083464895,0.103405692904032
"18",0.986384467508006,1.03722696395132,0.760262724468476
"19",0.960287315225665,0.858773487462434,0.70940362016771
"20",1.11841343259573,0.992256930830414,1.05031963214593
"21",1.12062608654415,1.05443645303197,1.22905922619088
"22",1.12283159233876,1.09662371618276,1.32039408634996
"23",1.08636647577956,1.09353649133946,1.00333009620378
"24",1.06645838857824,1.01347470045041,0.94299350546821
"25",0.935926189353874,1.17769421514150,1.25211333714620
"26",0.835717550642891,1.26674260758355,1.35847430711678
"27",0.818469692979553,1.27080514516718,1.08002337334184
"28",1.16387202737756,1.19301490154258,0.797310566165062
"29",1.15729425045826,1.21033734685229,0.373231334558579
"30",1.21870528068331,1.32838662101675,1.09545828958341
"31",1.22914573614623,1.32909254268464,0.654113837776773
"32",1.32678604913541,1.3077836335672,1.42248672816046
"33",1.34567623151174,1.34228394260750,1.49151833726679
"34",1.2827311674892,1.40466981117808,1.63845077062502
"35",1.39169699044988,1.41210468983847,1.57051235759867
"36",1.41187656418346,1.41795083896032,1.28633554442359
"37",1.40988440605115,1.60109494228877,1.49963600354151
"38",1.281760127399,1.62871249759056,1.47338632820853
"39",1.13928237873663,1.82293930891529,1.35519894468788
"40",1.49649856301533,1.58034210583065,1.22300393803085
"41",1.51841705037332,1.52927645416272,1.07051888636131
"42",1.53844493794820,1.72756708935817,1.53685989158938
"43",1.55474252916583,1.62274080453067,1.35978852536537
"44",1.62109103996911,1.80522474841048,1.74440191157941
"45",1.68074596492704,1.81591867186936,1.76364091208444
"46",1.66421814518801,1.78389059180683,1.84008985111537
"47",1.63719739544450,1.82124355838480,1.84898380588565
"48",1.61280622022434,1.68104980916849,1.65364743711773
