"","Costos","Monetario","Demanda"
"1",0.735248468927547,0.647238827375032,1.10748321676803
"2",0.558706724921604,0.535894902317421,0.802424913887997
"3",0.456502733526771,0.641384946318066,0.670128004008889
"4",1.03771493581741,0.223265227297935,0.203754296942878
"5",1.19035488820077,0.129691519582203,-0.120583794628393
"6",1.19475793062704,0.373338141271495,0.369097199271895
"7",0.933654720471929,0.343111984144275,0.342021082455057
"8",0.936837540949858,0.466096646247881,0.656264395252793
"9",1.01997525448501,0.651115385585275,0.777734288486959
"10",0.980347821806205,0.792679637286097,1.20644886869255
"11",0.90448981723452,0.694586035528019,0.864523537321199
"12",0.93597003323286,0.668521479191114,0.776648168203755
"13",0.886324442847046,0.872280139791929,1.09863943456499
"14",0.812850598974448,0.90307458108468,0.821114742718155
"15",0.698726017994862,1.13409566139653,0.586187184714836
"16",1.10646891561512,0.760032689776352,0.48856473821059
"17",1.07768552309038,0.651430277370068,0.114478418268623
"18",0.971311154537392,1.05184935630630,0.760541495825853
"19",0.947818237252674,0.871746609816645,0.718022363973958
"20",1.10921291661553,1.0064820845929,1.05796311060940
"21",1.11161746451109,1.06926090544088,1.24118157750748
"22",1.1122073311374,1.11181783642437,1.33587756678619
"23",1.07405170880117,1.10871942742741,1.00832587968709
"24",1.0504988372823,1.02788803669414,0.951401348338874
"25",0.916661749857777,1.19366337842310,1.26109458951532
"26",0.811572846517428,1.28359258036548,1.37578614535634
"27",0.79095896827649,1.28768059949513,1.09361051276543
"28",1.15923572391676,1.20923001023590,0.805886763481114
"29",1.15003986359751,1.22673955499985,0.386405956050578
"30",1.20969058552419,1.34589763758464,1.09946020100609
"31",1.22023139486294,1.34661683079998,0.66329987112886
"32",1.32259453809764,1.32514897797784,1.43195463242294
"33",1.34133218249355,1.35999359915006,1.50511172866339
"34",1.27540757091805,1.42297762826120,1.6583496178053
"35",1.38229647315089,1.43049645633132,1.58413059909324
"36",1.40223953957546,1.43642634459475,1.30012017603391
"37",1.39303002620437,1.56415869044737,1.46609533940188
"38",1.40562555553892,1.54776659748071,1.45586207869995
"39",1.32866006644530,1.63733382000195,1.35672002608765
"40",1.52716955310829,1.54668813510704,1.37488645109737
"41",1.53369406029109,1.54172204722394,1.21839104525426
"42",1.57190522745343,1.66736833005865,1.44825795933683
"43",1.57926270859558,1.62967116483724,1.36330647069491
"44",1.63493171270296,1.72820678603666,1.66012654136375
"45",1.64950160022883,1.75470466671983,1.64458190400048
"46",1.66879983655938,1.74097516099943,1.72662506294299
"47",1.65732814127836,1.77728762424251,1.68682609924202
"48",1.67855721076462,1.72153367766891,1.60879123132353
