"","Costos","Monetario","Demanda"
"1",0.744761892901416,0.664360818658024,1.11616399101567
"2",0.571908639177845,0.548808206802663,0.802980308644897
"3",0.47205989658358,0.65279269946222,0.668646244365322
"4",1.03209025210763,0.224431151202402,0.198333548157918
"5",1.18473070772911,0.127330104977018,-0.131607484435684
"6",1.19158244722645,0.376508178045533,0.364030628203772
"7",0.934519444570752,0.34202840392529,0.33051115820965
"8",0.93687860378082,0.465335768423866,0.645161776099575
"9",1.02092959664623,0.653755142499952,0.765892761354091
"10",0.98253093509986,0.797399333595597,1.19571102870771
"11",0.908545445213513,0.697480021849394,0.855958178785171
"12",0.941713912690805,0.671135221749467,0.767311185337812
"13",0.89378507841949,0.87954651216531,1.09180563197448
"14",0.823028857417417,0.910535742595576,0.811486309090074
"15",0.71131250626368,1.14258886357032,0.580820940113146
"16",1.10168898804091,0.760722853383243,0.48241490719447
"17",1.07544122163068,0.650245739531273,0.105342553733558
"18",0.973254148670514,1.06016037583814,0.761345732466992
"19",0.948949477628163,0.876798609053733,0.713551642005851
"20",1.10649386503896,1.01452192694287,1.05835713539145
"21",1.10864146998386,1.07913523627861,1.2387023164626
"22",1.11009202038457,1.12186197969184,1.3351108404485
"23",1.07352272867878,1.11914172813379,1.01244732925041
"24",1.05227100675769,1.03599606487138,0.952844009110445
"25",0.922175566833655,1.20580361169287,1.26283806482468
"26",0.821145424274086,1.25347974988840,1.37328394268631
"27",0.802790848445548,1.27076028141112,1.09523697223619
"28",1.15462720259240,1.23237565273318,0.807957879657361
"29",1.147553542837,1.25510132339762,0.383601853147529
"30",1.20854333949321,1.32177019387419,1.10549655646502
"31",1.21971941335132,1.31705314437593,0.665801918187476
"32",1.31881040281338,1.34792284961682,1.43670733708279
"33",1.33722671283391,1.37626045980608,1.50804015082995
"34",1.27388801241332,1.39540130626089,1.66108993643138
"35",1.38073432585128,1.42164520851047,1.58939961352113
"36",1.40076404082418,1.44583097831801,1.3043961750584
"37",1.47802312509191,1.52114675211684,1.47362496314033
"38",1.51742910554468,1.42161553955656,1.31168897778261
"39",1.37896012614733,1.55124600278193,1.32390784103418
"40",1.53686303695657,1.52644721643606,1.36481887557857
"41",1.50697955012618,1.52789526924181,1.16418236717757
"42",1.55546106613549,1.71874933658012,1.53354725265094
"43",1.54559715674851,1.62752628610413,1.33614840470530
"44",1.60631882220533,1.73344008377595,1.66579230869573
"45",1.65817188618623,1.72074459772190,1.57558793997763
"46",1.65512685034078,1.73639617176995,1.69838755401909
"47",1.62027584582106,1.80741440184257,1.70863456690581
"48",1.62509468357814,1.72994222890205,1.59224761932104
