"","Costos","Monetario","Demanda"
"Nacional.d",2.80535616601031,7.98454055565777,-2.20991658586344
"Costos.d",-12.9899115200936,6.23874906262376,-17.1968482204834
"Monetario.d",2.47102270709747,-0.637462564809001,-5.81020897439336
"Demanda.d",1.9551581852555,-2.06212901125261,-1.91790092522255
