"","Costos","Monetario","Demanda"
"Centro.norte.d",3.30945361832475,7.6894353920837,3.71658546146942
"Costos.d",-10.7300718419894,5.75336149499995,21.2656602489107
"Monetario.d",3.09279249556464,-1.43229281337858,4.95338089785632
"Demanda.d",2.12290045113028,-2.23540039962596,1.64879730081501
