"","iversion","sDiseniador","sPartida","sNoCotizacion","iConsecutivo","bEsDisAsia","tTipoAparato","iNumFases","iFrecuencia","tTipoArreglo","sCliente","tTipoOptimizador","bUnidadSerie","dRelTransformacion","bDobleVoltaje","bLlevaTerciario","bRestringePerdidasTot","IDevCercano","IVoltDefPor","DVoltSistGen","dVoltajeSistAT","dVoltajeSistATInterfaz","dVoltajePrefallaRL","bTerciarioExt","bTerciarioCargado","tNormaGar","iLlevaSerie","iTipoSerie","MSNM","iLlevaReactorLimitador","UnidadPST","bLlevaCambiador","dZry","dZsh","dZsx","dZsy","dZts","iLlevaSopApartarrayos","tConexionReg","iTipoEmbarque","iPais","iDestino","tipoCSC","iAnchoIntMax","iAltIntMax","iLargoIntMax","iPesoLimite","bLimitarDimEmbarque","iAltEmbarqueMax","iAnchoEmbarqueMax","iPesoEmbarqueMax","tTipoNucleoSolicitado","iNumGruposAT","tTipoAceite","dRuido0","dRuido1","dRuido2","sRutaRecuperacion","bEvaluar2Capas","BajaTension.tTipoDev","BajaTension.tTipoConexion","BajaTension.dVoltajeLinea","BajaTension.dVoltajeLineaInterfaz","BajaTension.dDobleVoltaje","BajaTension.iBilesSup","BajaTension.iBilesMed","BajaTension.iBilesInf","BajaTension.dDilInfCap1Grupo1","BajaTension.dDilMedCap1Grupo1","BajaTension.dDilSupCap1Grupo1","BajaTension.dDilCabInfCap1Grupo1","BajaTension.dDilCabSupCap1Grupo1","BajaTension.dDilInfCap2Grupo1","BajaTension.dDilMedCap2Grupo1","BajaTension.dDilSupCap2Grupo1","BajaTension.dDilCabInfCap2Grupo1","BajaTension.dDilCabSupCap2Grupo1","BajaTension.MVA0","BajaTension.MVA1","BajaTension.MVA2","BajaTension.MVA3","BajaTension.MVA4","BajaTension.MVA5","BajaTension.MVA6","BajaTension.dDensCorriente0","BajaTension.dDensCorriente1","BajaTension.dDensCorriente2","BajaTension.dLimMinDensCorr","BajaTension.dLimMaxDensCorr","BajaTension.tTipoCond","BajaTension.tCondAEmplear","BajaTension.bCondVariableAlOptimizar","BajaTension.bLLevaCBC","BajaTension.tTipoBobinaFija","BajaTension.bLlevaCambiador","BajaTension.bCtcPerforado","BajaTension.dDimRadCond0","BajaTension.dDimRadCond1","BajaTension.dDimRadCond2","BajaTension.dDimAxCond0","BajaTension.dDimAxCond1","BajaTension.dDimAxCond2","BajaTension.iAplicaHerrajePlaca","BajaTension.Cambiador.tCambiador","BajaTension.Cambiador.iNumPasos","BajaTension.Cambiador.dPorcArriba","BajaTension.Cambiador.dPorcAbajo","BajaTension.Cambiador.dPorcArribaInterfaz","BajaTension.Cambiador.dPorcAbajoInterfaz","BajaTension.Cambiador.bCapReducida","BajaTension.Cambiador.dRelSerie","BajaTension.Cambiador.tMarcaCambiador","BajaTension.Cambiador.tTipoLR","BajaTension.Cambiador.tTipoCambiador","BajaTension.Cambiador.bCircExtra","AltaTension.tTipoDev","AltaTension.tTipoConexion","AltaTension.dVoltajeLinea","AltaTension.dVoltajeLineaInterfaz","AltaTension.dDobleVoltaje","AltaTension.iBilesSup","AltaTension.iBilesMed","AltaTension.iBilesInf","AltaTension.dDilInfCap1Grupo1","AltaTension.dDilMedCap1Grupo1","AltaTension.dDilSupCap1Grupo1","AltaTension.dDilCabInfCap1Grupo1","AltaTension.dDilCabSupCap1Grupo1","AltaTension.dDilInfCap2Grupo1","AltaTension.dDilMedCap2Grupo1","AltaTension.dDilSupCap2Grupo1","AltaTension.dDilCabInfCap2Grupo1","AltaTension.dDilCabSupCap2Grupo1","AltaTension.MVA0","AltaTension.MVA1","AltaTension.MVA2","AltaTension.MVA3","AltaTension.MVA4","AltaTension.MVA5","AltaTension.MVA6","AltaTension.dDensCorriente0","AltaTension.dDensCorriente1","AltaTension.dDensCorriente2","AltaTension.dLimMinDensCorr","AltaTension.dLimMaxDensCorr","AltaTension.tTipoCond","AltaTension.tCondAEmplear","AltaTension.bCondVariableAlOptimizar","AltaTension.bLLevaCBC","AltaTension.tTipoBobinaFija","AltaTension.bLlevaCambiador","AltaTension.bCtcPerforado","AltaTension.dDimRadCond0","AltaTension.dDimRadCond1","AltaTension.dDimRadCond2","AltaTension.dDimAxCond0","AltaTension.dDimAxCond1","AltaTension.dDimAxCond2","AltaTension.iAplicaHerrajePlaca","AltaTension.Cambiador.tCambiador","AltaTension.Cambiador.iNumPasos","AltaTension.Cambiador.dPorcArriba","AltaTension.Cambiador.dPorcAbajo","AltaTension.Cambiador.dPorcArribaInterfaz","AltaTension.Cambiador.dPorcAbajoInterfaz","AltaTension.Cambiador.bCapReducida","AltaTension.Cambiador.dRelSerie","AltaTension.Cambiador.tMarcaCambiador","AltaTension.Cambiador.tTipoLR","AltaTension.Cambiador.tTipoCambiador","AltaTension.Cambiador.bCircExtra","Enfriamiento.bLlevaSobrecarga","Enfriamiento.iNumPasosEnfto","Enfriamiento.t_TipoEnftoP1","Enfriamiento.t_TipoEnftoP2","Enfriamiento.t_TipoEnftoP3","Enfriamiento.i_ElevTempP1","Enfriamiento.i_ElevTempP2","Enfriamiento.i_ElevTempP3","Enfriamiento.i_ElevTempP4","Enfriamiento.i_ElevTempP5","Enfriamiento.bLlevaConservador","Enfriamiento.bVentiladorTrifasico","Enfriamiento.i_HSRElev1","Enfriamiento.i_HSRElev2","Enfriamiento.i_HSRElev3","Enfriamiento.i_HSRElev4","Enfriamiento.i_HSRElev5","Enfriamiento.i_TORElev1","Enfriamiento.i_TORElev2","Enfriamiento.i_TORElev3","Enfriamiento.i_TORElev4","Enfriamiento.i_TORElev5","Enfriamiento.iCFM","Enfriamiento.tTipoRadiador","Enfriamiento.tTipoAccesorioMK","Enfriamiento.tTipoAccesorioMA","Garantias.dCapPerd","Garantias.dPerdCu","Garantias.dPerdCuInterfaz","Garantias.dPerdFe","Garantias.dPerdTot","Garantias.bLimiteMax","Garantias.tRelPerdYEfic","Garantias.dCapImp","Garantias.dImpHX","Garantias.dImpHY","Garantias.dImpXY","Garantias.dEvPerdCu","Garantias.dEvPerdFe","Garantias.dDensFlujoGar","Garantias.dCM","Garantias.dCapEficReg","Garantias.dCapExcitacion","Garantias.dPorcExcitacionGar","Garantias.dFactorPotGar","Garantias.dVoltMaxSinCarga","Garantias.dVoltMaxCarga","Garantias.dTemperatura","Garantias.dRestriccionesDensFlujo","Garantias.dPorcEficGar","Garantias.dPorcRegGar","Garantias.dRuidoMaxGar","Garantias.bRuidoConCarga","Garantias.dLimInfEBA","Garantias.dLimSupEBA","Garantias.dLimInfET","Garantias.dLimSupET","Garantias.dDilFasesInfCap1Grupo1","Garantias.dDilFasesMedCap1Grupo1","Garantias.dDilFasesSupCap1Grupo1","Garantias.dDilFasesInfCap2Grupo1","Garantias.dDilFasesMedCap2rupo1","Garantias.dDilFasesSupCap2Grupo1","Configurables.bOptimizar","Configurables.bCalcularImpSistema","Configurables.bFreeBuckling","Configurables.bCalculaCorto","Configurables.bCalculaFlujoRad","Configurables.bPruebaFrenteOnda","Configurables.bFijarTipoArreglo","Configurables.bFijarTipoLamina","Configurables.bFijarTipoNucleo","Configurables.bFijarReactor","Configurables.bAplicarDimensiones","Configurables.iCambiaNumPiernasDevYDiamNuc","Configurables.iCambiaTipoLamina","Configurables.iAlcanceTraslapado","Configurables.iUsarColectores","Configurables.bNucleo3PAchatado","Configurables.bDensCorrTapMax","Configurables.bRestringirDiamNuc","Configurables.bUsarDosCapas","Configurables.iAparatoFIT","Configurables.iAparatoGS","Configurables.bOptimizarConCosto","Configurables.bUsarGyC","Configurables.iDiamNucleoGyC","Configurables.dDenFlujoGyC","Configurables.dDenCorrBTGyC","Configurables.dDenCorrATGyC","Configurables.dPotencialAplicadoAT","Configurables.dPotencialAplicadoBT","Configurables.dImpulsoManiobraAT","Nucleo.dDiamNucleoMin","Nucleo.dDiamNucleoMax","Nucleo.dDensFlujoMin","Nucleo.dDensFlujoMax","Nucleo.tTipoNucleo","Nucleo.tTipoLamina","Nucleo.bOpcionLamina0","Nucleo.bOpcionLamina1","Nucleo.bOpcionLamina2","Nucleo.bOpcionLamina3","SobreCarga.bCalculaSC","SobreCarga.dTempAbiente","SobreCarga.iDuracionPrueba","SobreCarga.dConstanteN","SobreCarga.dConstanteM","SobreCarga.Perfil0.d_CargaPU","SobreCarga.Perfil0.i_CtdHoras","SobreCarga.Perfil0.i_HoraInicio","SobreCarga.Perfil0.dPorcPerdVidaObj","SobreCarga.Perfil0.dTOTObj","SobreCarga.Perfil0.dHSRObj","SobreCarga.Perfil1.d_CargaPU","SobreCarga.Perfil1.i_CtdHoras","SobreCarga.Perfil1.i_HoraInicio","SobreCarga.Perfil1.dPorcPerdVidaObj","SobreCarga.Perfil1.dTOTObj","SobreCarga.Perfil1.dHSRObj","SobreCarga.Perfil2.d_CargaPU","SobreCarga.Perfil2.i_CtdHoras","SobreCarga.Perfil2.i_HoraInicio","SobreCarga.Perfil2.dPorcPerdVidaObj","SobreCarga.Perfil2.dTOTObj","SobreCarga.Perfil2.dHSRObj","SobreCarga.bAsignarTempAmbInd","SobreCarga.bAsignarCargaPUInd","Tanque.iSegGarganta","Tanque.iSegENA","Tanque.iSegCBC","Tanque.dAnchoMrs","Tanque.dAltoMrs","Tanque.dVdmr","Tanque.dVrmrs","Tanque.iSegCSC","Tanque.iSegTorretasAT","Tanque.iSegGabinete","Tanque.iSegConservador","Tanque.iBloqSegmento1","Tanque.iBloqSegmento2","Tanque.iBloqSegmento3","Tanque.iBloqSegmento4","Tanque.iLargoIntTanque","Tanque.iAnchoIntTanque","Tanque.iAltIntTanque","Tanque.dPesoBoquillas","BoquillaAT.dAltColaBoq","BoquillaAT.dDiamExtColaBoqTCs","BoquillaAT.sDescripcionBoq","BoquillaAT.sNoArticulo","BoquillaAT.dDiamExtBrida","BoquillaAT.dDiamDeflSupBoq","BoquillaAT.dLargoColaBoq","BoquillaAT.dDiamColaTCS","BoquillaAT.dDiametroColaInf","BoquillaAT.dDiamExtDisco","BoquillaAT.dDiamExtDiscoDL","BoquillaAT.dEspDiscoDL","BoquillaAT.dDiamCampanaMax","BoquillaAT.dDiamDeflInf","BoquillaAT.dDiamMaxColaBoq","BoquillaAT.dLongBoqNMA","BoquillaAT.dLargoSuperior","BoquillaAT.iLlevaDeflector","BoquillaAT.dAlturaDef","BoquillaAT.dDrawLeadPin","BoquillaAT.dNivelAceite","BoquillaAT.iUbicacion","BoquillaBT.dAltColaBoq","BoquillaBT.dDiamExtColaBoqTCs","BoquillaBT.sDescripcionBoq","BoquillaBT.sNoArticulo","BoquillaBT.dDiamExtBrida","BoquillaBT.dDiamDeflSupBoq","BoquillaBT.dLargoColaBoq","BoquillaBT.dDiamColaTCS","BoquillaBT.dDiametroColaInf","BoquillaBT.dDiamExtDisco","BoquillaBT.dDiamExtDiscoDL","BoquillaBT.dEspDiscoDL","BoquillaBT.dDiamCampanaMax","BoquillaBT.dDiamDeflInf","BoquillaBT.dDiamMaxColaBoq","BoquillaBT.dLongBoqNMA","BoquillaBT.dLargoSuperior","BoquillaBT.iLlevaDeflector","BoquillaBT.dAlturaDef","BoquillaBT.dDrawLeadPin","BoquillaBT.dNivelAceite","BoquillaBT.iUbicacion","BoquillaNBT.dAltColaBoq","BoquillaNBT.dDiamExtColaBoqTCs","BoquillaNBT.sDescripcionBoq","BoquillaNBT.sNoArticulo","BoquillaNBT.dDiamExtBrida","BoquillaNBT.dDiamDeflSupBoq","BoquillaNBT.dLargoColaBoq","BoquillaNBT.dDiamColaTCS","BoquillaNBT.dDiametroColaInf","BoquillaNBT.dDiamExtDisco","BoquillaNBT.dDiamExtDiscoDL","BoquillaNBT.dEspDiscoDL","BoquillaNBT.dDiamCampanaMax","BoquillaNBT.dDiamDeflInf","BoquillaNBT.dDiamMaxColaBoq","BoquillaNBT.dLongBoqNMA","BoquillaNBT.dLargoSuperior","BoquillaNBT.iLlevaDeflector","BoquillaNBT.dAlturaDef","BoquillaNBT.dDrawLeadPin","BoquillaNBT.dNivelAceite","BoquillaNBT.iUbicacion"
"2271004A.opt","2673","VLMP","A","227100","4","0","2","3","60","16","P41323 HQ MEXICO SOLAR II S DE RL DE","3","0","1","0","0","0","1","0","0","25","25","110","0","0","0","0","2","1000","0","0","1","0","0","0","1000000000","0","0","0","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","30","1","0","69","71","72","LOCAL","1","1","6","4.16","4.16","-1","110","110","110","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","45.8","12","16","20","-1","-1","0","0","0.5","1.85","5","0.5","5","-1","-1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-1","-1","0","2","5","25","25","-1","150","150","150","62.5","62.5","62.5","62.5","62.5","62.5","62.5","62.5","62.5","62.5","12","16","20","-1","-1","0","0","0.5","1.85","5","0.5","5","-1","-1","1","0","0","1","0","0","0","0","0","0","0","0","1","4","5","5","5","5","0","1","2","-1","-1","0","0","3","6","7","7","65","65","65","-1","-1","1","1","80","80","80","80","0","65","65","65","65","0","5250","2","-1","-1","12.000","45","45","29","0","1","0","12.000","6.5","0","0","0","0","17273","0.15","12.000","12.000","0","0.8","1.1","1.05","85","0","0","0","72","0","0","1","0","1","62.5","62.5","62.5","62.5","62.5","62.5","1","0","1","1","1","0","1","1","1","1","0","0","1","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","50","34","0","0","0","1.4","1.7273","30","2","0","1","0","0","0","30","24","0","0","1","1","0","15","110","140","1","1","0","15","110","140","1","1","0","15","110","140","0","0","1","0","0","0","0","0","0","2","0","2","4","0","0","0","0","0","0","0","0","0","0","025V1000VY","PL26","438","292","826","286","286","0","0","0","406","140","286","533","567","0","0","0","533","0","0","0","015J0400XA","PF851","275","127","634","124","124","0","0","0","203","67","184","451","311","0","0","0","451","1","0","0","015J0400AN","UF96","275","127","634","124","124","0","0","0","203","67","184","451","311","0","0","0","451","0"
