"","iVersion","sDiseniador","sPartida","sNoCotizacion","iConsecutivo","bEsDisAsia","tTipoAparato","iNumFases","iFrecuencia","tTipoArreglo","sCliente","tTipoOptimizador","bUnidadSerie","dRelTransformacion","bDobleVoltaje","bLlevaTerciario","bRestringePerdidasTot","dVoltajeSistAT","dVoltajeSistATInterfaz","dVoltajePrefallaRL","bTerciarioExt","bTerciarioCargado","tNormaGar","iLlevaSerie","iTipoSerie","MSNM","iLlevaReactorLimitador","UnidadPST","bLlevaCambiador","dZry","dZsh","dZsx","dZsy","dZts","iLlevaSopApartarrayos","tConexionReg","iTipoEmbarque","iPais","iDestino","tipoCSC","iAnchoIntMax","iAltIntMax","iLargoIntMax","iPesoLimite","bLimitarDimEmbarque","iAltEmbarqueMax","iAnchoEmbarqueMax","iPesoEmbarqueMax","tTipoNucleoSolicitado","iNumGruposAT","tTipoAceite","bEvaluar2Capas","dRuido0","dRuido1","dRuido2","sRutaRecuperacion","BajaTension.tTipoDev","BajaTension.tTipoConexion","BajaTension.dVoltajeLinea","BajaTension.dVoltajeLineaInterfaz","BajaTension.dDobleVoltaje","BajaTension.iBilesSup","BajaTension.iBilesMed","BajaTension.iBilesInf","BajaTension.MVA0","BajaTension.MVA1","BajaTension.MVA2","BajaTension.MVA3","BajaTension.MVA4","BajaTension.MVA5","BajaTension.MVA6","BajaTension.dDensCorriente0","BajaTension.dDensCorriente1","BajaTension.dDensCorriente2","BajaTension.dLimMinDensCorr","BajaTension.dLimMaxDensCorr","BajaTension.tTipoCond","BajaTension.tCondAEmplear","BajaTension.bCondVariableAlOptimizar","BajaTension.bLLevaCBC","BajaTension.tTipoBobinaFija","BajaTension.bLlevaCambiador","BajaTension.bCtcPerforado","BajaTension.dDimRadCond0","BajaTension.dDimRadCond1","BajaTension.dDimRadCond2","BajaTension.dDimAxCond0","BajaTension.dDimAxCond1","BajaTension.dDimAxCond2","BajaTension.Cambiador.tCambiador","BajaTension.Cambiador.iNumPasos","BajaTension.Cambiador.dPorcArriba","BajaTension.Cambiador.dPorcAbajo","BajaTension.Cambiador.dPorcArribaInterfaz","BajaTension.Cambiador.dPorcAbajoInterfaz","BajaTension.Cambiador.bCapReducida","BajaTension.Cambiador.dRelSerie","BajaTension.Cambiador.tMarcaCambiador","BajaTension.Cambiador.tTipoLR","BajaTension.Cambiador.tTipoCambiador","BajaTension.Cambiador.bCircExtra","AltaTension.tTipoDev","AltaTension.tTipoConexion","AltaTension.dVoltajeLinea","AltaTension.dVoltajeLineaInterfaz","AltaTension.dDobleVoltaje","AltaTension.iBilesSup","AltaTension.iBilesMed","AltaTension.iBilesInf","AltaTension.MVA0","AltaTension.MVA1","AltaTension.MVA2","AltaTension.MVA3","AltaTension.MVA4","AltaTension.MVA5","AltaTension.MVA6","AltaTension.dDensCorriente0","AltaTension.dDensCorriente1","AltaTension.dDensCorriente2","AltaTension.dLimMinDensCorr","AltaTension.dLimMaxDensCorr","AltaTension.tTipoCond","AltaTension.tCondAEmplear","AltaTension.bCondVariableAlOptimizar","AltaTension.bLLevaCBC","AltaTension.tTipoBobinaFija","AltaTension.bLlevaCambiador","AltaTension.bCtcPerforado","AltaTension.dDimRadCond0","AltaTension.dDimRadCond1","AltaTension.dDimRadCond2","AltaTension.dDimAxCond0","AltaTension.dDimAxCond1","AltaTension.dDimAxCond2","AltaTension.Cambiador.tCambiador","AltaTension.Cambiador.iNumPasos","AltaTension.Cambiador.dPorcArriba","AltaTension.Cambiador.dPorcAbajo","AltaTension.Cambiador.dPorcArribaInterfaz","AltaTension.Cambiador.dPorcAbajoInterfaz","AltaTension.Cambiador.bCapReducida","AltaTension.Cambiador.dRelSerie","AltaTension.Cambiador.tMarcaCambiador","AltaTension.Cambiador.tTipoLR","AltaTension.Cambiador.tTipoCambiador","AltaTension.Cambiador.bCircExtra","Enfriamiento.bLlevaSobrecarga","Enfriamiento.iNumPasosEnfto","Enfriamiento.t_TipoEnftoP1","Enfriamiento.t_TipoEnftoP2","Enfriamiento.t_TipoEnftoP3","Enfriamiento.i_ElevTempP1","Enfriamiento.i_ElevTempP2","Enfriamiento.i_ElevTempP3","Enfriamiento.i_ElevTempP4","Enfriamiento.i_ElevTempP5","Enfriamiento.bLlevaConservador","Enfriamiento.bVentiladorTrifasico","Enfriamiento.i_HSRElev1","Enfriamiento.i_HSRElev2","Enfriamiento.i_HSRElev3","Enfriamiento.i_HSRElev4","Enfriamiento.i_HSRElev5","Enfriamiento.i_TORElev1","Enfriamiento.i_TORElev2","Enfriamiento.i_TORElev3","Enfriamiento.i_TORElev4","Enfriamiento.i_TORElev5","Enfriamiento.iCFM","Enfriamiento.tTipoRadiador","Enfriamiento.tTipoAccesorioMK","Enfriamiento.tTipoAccesorioMA","Garantias.dCapPerd","Garantias.dPerdCu","Garantias.dPerdCuInterfaz","Garantias.dPerdFe","Garantias.dPerdTot","Garantias.bLimiteMax","Garantias.tRelPerdYEfic","Garantias.dCapImp","Garantias.dImpHX","Garantias.dImpHY","Garantias.dImpXY","Garantias.dEvPerdCu","Garantias.dEvPerdFe","Garantias.dDensFlujoGar","Garantias.dCM","Garantias.dCapEficReg","Garantias.dCapExcitacion","Garantias.dPorcExcitacionGar","Garantias.dFactorPotGar","Garantias.dVoltMaxSinCarga","Garantias.dVoltMaxCarga","Garantias.dTemperatura","Garantias.dRestriccionesDensFlujo","Garantias.dPorcEficGar","Garantias.dPorcRegGar","Garantias.dRuidoMaxGar","Garantias.bRuidoConCarga","Garantias.dLimInfEBA","Garantias.dLimSupEBA","Garantias.dLimInfET","Garantias.dLimSupET","Configurables.bOptimizar","Configurables.bCalcularImpSistema","Configurables.bFreeBuckling","Configurables.bCalculaCorto","Configurables.bCalculaFlujoRad","Configurables.bPruebaFrenteOnda","Configurables.bFijarTipoArreglo","Configurables.bFijarTipoLamina","Configurables.bFijarTipoNucleo","Configurables.bFijarReactor","Configurables.bAplicarDimensiones","Configurables.iCambiaNumPiernasDevYDiamNuc","Configurables.iCambiaTipoLamina","Configurables.iAlcanceTraslapado","Configurables.iUsarColectores","Configurables.bNucleo3PAchatado","Configurables.bDensCorrTapMax","Configurables.bRestringirDiamNuc","Configurables.bUsarDosCapas","Configurables.bOptimizarConCosto","Configurables.bUsarGyC","Configurables.iDiamNucleoGyC","Configurables.dDenFlujoGyC","Configurables.dDenCorrBTGyC","Configurables.dDenCorrATGyC","Nucleo.dDiamNucleoMin","Nucleo.dDiamNucleoMax","Nucleo.dDensFlujoMin","Nucleo.dDensFlujoMax","Nucleo.tTipoNucleo","Nucleo.tTipoLamina","Nucleo.bOpcionLamina0","Nucleo.bOpcionLamina1","Nucleo.bOpcionLamina2","Nucleo.bOpcionLamina3","Tanque.iSegGarganta","Tanque.iSegENA","Tanque.iSegCBC","Tanque.iSegCSC","Tanque.iSegTorretasAT","Tanque.iSegGabinete","Tanque.iSegConservador","Tanque.iLargoIntTanque","Tanque.iAnchoIntTanque","Tanque.iAltIntTanque","Tanque.dPesoBoquillas","BoquillaAT.dAltColaBoq","BoquillaAT.dDiamExtColaBoqTCs","BoquillaAT.sDescripcionBoq","BoquillaAT.sNoArticulo","BoquillaAT.dDiamExtBrida","BoquillaAT.dDiamDeflSupBoq","BoquillaAT.dLargoColaBoq","BoquillaAT.dDiamCampanaMax","BoquillaAT.dDiamDeflInf","BoquillaAT.dDiamMaxColaBoq","BoquillaBT.dAltColaBoq","BoquillaBT.dDiamExtColaBoqTCs","BoquillaBT.sDescripcionBoq","BoquillaBT.sNoArticulo","BoquillaBT.dDiamExtBrida","BoquillaBT.dDiamDeflSupBoq","BoquillaBT.dLargoColaBoq","BoquillaBT.dDiamCampanaMax","BoquillaBT.dDiamDeflInf","BoquillaBT.dDiamMaxColaBoq","BoquillaNAT.dAltColaBoq","BoquillaNAT.dDiamExtColaBoqTCs","BoquillaNAT.dDiamExtBrida","BoquillaNAT.dDiamDeflSupBoq","BoquillaNAT.dLargoColaBoq","BoquillaNAT.dDiamCampanaMax","BoquillaNAT.dDiamDeflInf","BoquillaNAT.dDiamMaxColaBoq","BoquillaNBT.dAltColaBoq","BoquillaNBT.dDiamExtColaBoqTCs","BoquillaNBT.sDescripcionBoq","BoquillaNBT.sNoArticulo","BoquillaNBT.dDiamExtBrida","BoquillaNBT.dDiamDeflSupBoq","BoquillaNBT.dLargoColaBoq","BoquillaNBT.dDiamCampanaMax","BoquillaNBT.dDiamDeflInf","BoquillaNBT.dDiamMaxColaBoq"
"2268301A.opt","3448","MAGG","A","226830","1","0","2","3","60","16","SIVESA","2","0","1","0","0","0","115","115","100","0","0","0","0","2","1250","0","0","1","0","0","0","1e+009","0","0","0","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","30","1","0","1","70","72","74","LOCAL","1","6","6.6","6.6","-1","95","95","95","10","12.5","15","-1","-1","0","0","0.5","1.85","4","0.5","4","-1","-1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","-1","-1","0","2","5","115","115","-1","550","550","550","10","12.5","15","-1","-1","0","0","0.5","1.85","4","0.5","4","-1","-1","1","0","0","1","0","0","0","0","0","0","0","1","4","5","5","5","5","0","1","-1","-1","-1","0","0","3","6","7","7","55","55","55","-1","-1","1","0","70","70","70","0","80","55","55","55","0","65","7400","2","-1","-1","10","0","0","0","0","0","0","10","9","0","0","0","0","17273","0.15","10","10","0","0.8","1.1","1.05","75","0","0","0","74","0","0","1","0","1","1","0","0","1","1","0","1","1","1","1","0","0","1","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","1.4","1.727","30","9","1","1","0","0","0","0","0","4","0","1","4","0","0","0","0","0","0","POC550G0800S","HQ86","387","235","1092","279","165","187","0","0","015J0300AQ","UD92","275","127","634","203","67","142","0","0","0","0","0","0","0","0","0","0","015J0300AQ","UD92","275","127","634","203","67","142"
