"","V1"
"Actividades.Primarioas",0.177112716762043
"Actividades.Secundarias",0.183598203140751
"Actividades.Terciarias",0.399149289808903
"Mineria",0.0311144795357025
"Manufactura",0.119185172568889
"Construccion",0.269756752403610
"Energia",0.241910482179186
"Desempleo",0.371575082738318
"Industria.EUA",-0.0815310211769629
