"","V1"
"Actividades.Primarioas",0.177431687437137
"Actividades.Secundarias",0.194242106984866
"Actividades.Terciarias",0.402091116295747
"Mineria",0.0455115832787855
"Manufactura",0.116734223507401
"Construccion",0.293580629250652
"Energia",0.275097737517593
"Desempleo",0.426175305173940
"Industria.EUA",-0.0472845573948823
