"","V1"
"Actividades.Primarioas",0.0623888597570489
"Actividades.Secundarias",0.211975031594075
"Actividades.Terciarias",0.375441761505895
"Mineria",0.0744253186019025
"Manufactura",0.138795710694076
"Construccion",0.293403496252458
"Energia",0.285424945491097
"Desempleo",0.4234515785313
