"","Costos","Monetario","Demanda"
"1",0.553592320942575,0.412801769200104,0.598056459635677
"2",0.771946716429667,0.678509004871845,1.16719612394679
"3",0.596202560563731,0.565710434698451,0.836379588263116
"4",0.49447037462643,0.67421094122465,0.709981050589925
"5",1.07627106630717,0.248014675673093,0.240698240372268
"6",1.23296488725113,0.152211135366297,-0.111187951981624
"7",1.23909304312393,0.399742367800579,0.414847398625526
"8",0.972434304331298,0.368161727951318,0.374525148148954
"9",0.974527608837616,0.492498285090943,0.701718604170841
"10",1.05956694574088,0.680219137896156,0.814076347752387
"11",1.01995589685956,0.824127562674171,1.26357548635747
"12",0.942783823223024,0.724139586671216,0.921395504009462
"13",0.97655682292955,0.697574715841474,0.827982272667635
"14",0.926545680610417,0.905040640629433,1.15375217056213
"15",0.852805730048602,0.936624188977172,0.849100400195018
"16",0.737293645110245,1.17302179313780,0.619609582443064
"17",1.14330736887517,0.79191986033251,0.535857133068165
"18",1.11563463898769,0.681156818738627,0.131178055950084
"19",1.00852419366226,1.08876313451908,0.819492713478317
"20",0.98328871295441,0.905164772005717,0.761311417243747
"21",1.14658899668298,1.04238491945693,1.11612994586076
"22",1.14903790191685,1.10616867068840,1.29260374451069
"23",1.15031632091053,1.14970430757251,1.39505078904632
"24",1.11198132202936,1.14638848205654,1.07435913027773
"25",1.089454207216,1.06420838108722,1.00858377674893
"26",0.95414381634867,1.23287711905501,1.32017738468828
"27",0.84892159867622,1.32336318707648,1.41324038030274
"28",0.829185888954097,1.32757936146935,1.13641227791611
"29",1.1949644452673,1.24751132485385,0.850242941479795
"30",1.18630943089560,1.26521234139934,0.401490067003266
"31",1.24718497242272,1.38643097845544,1.15278798283245
"32",1.25738612931985,1.38710065630294,0.697519003916119
"33",1.35948038565485,1.36505961945201,1.49338042364663
"34",1.37876130170882,1.40048730770985,1.56574085464781
"35",1.31266684170946,1.46449048208391,1.45124361813384
"36",1.33233060087429,1.47203668036927,1.53349621051952
"37",1.31290796700958,1.39626956829561,1.20558672383375
"38",1.29055472265376,1.54225007822997,1.47297045539022
"39",1.27562858373900,1.52368059690966,1.37841952426728
"40",1.23498117710582,1.6163407935426,1.21151356667446
"41",1.54631406472762,1.49387773430803,1.24507916330693
"42",1.55911857222606,1.42787206476196,0.978555986845428
"43",1.58532449249818,1.61022841859534,1.35585600012938
"44",1.57781496679340,1.59168208869867,1.26033437397204
"45",1.62132961126134,1.69436159593132,1.56248593413306
"46",1.63860071569724,1.73791963450659,1.60361295690121
"47",1.62037360520364,1.7503412138136,1.70541106018525
"48",1.59542036102390,1.77659614837319,1.62482797460487
