"","Forecast","linf","lsup","CI"
"1",99.861785723875,99.4566248726784,100.266946575072,0.405160851196626
"2",99.9460637545213,99.5433531273983,100.348774381644,0.402710627123042
"3",100.289330528296,99.8914013956744,100.687259660917,0.3979291326214
"4",100.498295374400,100.102712126134,100.893878622665,0.395583248265538
"5",100.884413080681,100.491132728315,101.277693433047,0.393280352365935
"6",101.241946966940,100.850927878996,101.632966054884,0.391019087944102
"7",101.641397307863,101.252599148135,102.030195467592,0.38879815972831
"8",102.024071585391,101.637455254928,102.410687915854,0.386616330462914
"9",102.45607877692,102.071606359429,102.840551194411,0.384472417490713
"10",102.671413594661,102.289048305075,103.053778884248,0.382365289586886
"11",102.790489070121,102.410195206101,103.170782934142,0.380293864020231
"12",103.114988976784,102.736731872961,103.493246080608,0.378257103823145
