"","Forecast","linf","lsup","CI"
"1",99.983780376642,99.5756241497039,100.391936603580,0.408156226938232
"2",99.96613366554,99.5603206607398,100.37194667034,0.405813004800081
"3",100.143636800618,99.7400968914919,100.547176709744,0.403539909126025
"4",100.388308050366,99.987006233256,100.789609867476,0.40130181711001
"5",100.584385535857,100.185278257979,100.983492813735,0.399107277878016
"6",100.854132690068,100.457181632801,101.251083747336,0.396951057267842
"7",101.149210415104,100.754570276424,101.543850553784,0.394640138679762
"8",101.472851832402,101.080292715352,101.865410949451,0.392559117049473
"9",101.954508901783,101.563997029243,102.345020774323,0.390511872540031
"10",102.139846255292,101.751348738856,102.528343771729,0.388497516436658
"11",102.265811462036,101.879296499879,102.652326424193,0.386514962156994
"12",102.621811666916,102.237247812306,103.006375521527,0.384563854610604
