"","Forecast","linf","lsup","CI"
"1",99.985957044628,99.5114110213346,100.460503067921,0.474546023293414
"2",99.8444255201067,99.371564169491,100.317286870722,0.472861350615545
"3",100.078780544968,99.6084803700601,100.549080719875,0.470300174907621
"4",99.7270021500588,99.2594255325018,100.194578767616,0.467576617556944
"5",100.163476832404,99.6986443051007,100.628309359708,0.46483252730377
"6",100.789264455327,100.327151527714,101.251377382940,0.46211292761285
"7",101.504378596538,101.044945927991,101.963811265086,0.459432668547393
"8",102.07654188641,101.619746579635,102.533337193185,0.456795306775007
"9",102.357083117149,101.902881570980,102.811284663317,0.454201546168278
"10",102.932253551292,102.480602050607,103.383905051977,0.451651500684761
"11",102.896100534802,102.446958158853,103.345242910751,0.449142375949293
"12",103.035444074876,102.588788268045,103.482099881707,0.44665580683062
