"","Forecast","linf","lsup","CI"
"1",99.8919750754238,99.16067738589,100.623272764958,0.731297689533847
"2",100.094351359074,99.3652466415777,100.823456076571,0.729104717496568
"3",100.275849834285,99.5497735751256,101.001926093444,0.7260762591591
"4",100.404573689662,99.6820126320344,101.127134747291,0.72256105762807
"5",99.3144055010405,98.5955470790247,100.033263923056,0.718858422015742
"6",99.714524114464,98.999452721229,100.429595507699,0.715071393235093
"7",100.052565613434,99.3412602764164,100.763870950451,0.71130533701735
"8",100.319719362354,99.6121515604246,101.027287164283,0.707567801929216
"9",100.776201605006,100.072313423365,101.480089786648,0.703888181641787
"10",101.064929502190,100.364673983996,101.765185020384,0.700255518193785
"11",102.624019496654,101.927347660295,103.320691333013,0.696671836358831
"12",102.724115959378,102.030970996925,103.417260921831,0.693144962453331
