"","Costos","Monetario","Demanda"
"Noroeste.d",1.63497554523226,4.91501688344868,-0.912434382072872
"Costos.d",-11.8419740700528,5.81393181927639,-17.6526212038665
"Monetario.d",4.51889498628339,-2.81889895473478,-5.51337844022739
"Demanda.d",1.20545480621159,-0.932327210568952,-2.08281597367221
