"","Costos","Monetario","Demanda"
"Noreste.l10",0.068695204029639,-0.0108661686737604,0.178860624975140
"Costos.l10",-0.0120854026300846,0.0464337826757189,-0.00506698355870771
"Monetario.l10",0.089829680683608,-0.0205089991916884,-0.00297857910355082
"Demanda.l10",0.176246915322517,0.0364531187199637,-0.0706214244377866
