"","Forecast","linf","lsup","CI"
"1",96.6795636737523,95.7819291093286,97.577198238176,0.89763456442364
"2",96.789763515488,95.8966307243305,97.6828963066453,0.893132791157385
"3",102.337407767275,101.448706125288,103.226109409263,0.888701641987524
"4",102.492361297857,101.608031067076,103.376691528638,0.884330230780748
"5",102.912011266526,102.031991464371,103.79203106868,0.880019802154223
"6",103.418826748613,102.543051165431,104.294602331794,0.87577558318145
"7",103.399704333394,102.530340477537,104.26906818925,0.869363855856392
"8",103.906719857917,103.041468531692,104.771971184142,0.865251326225263
"9",98.524533465636,97.6633450343226,99.3857218969495,0.861188431313437
"10",98.78199765956,97.9248123235646,99.6391829955556,0.857185335995538
"11",99.0635204762814,98.2102602391233,99.9167807134396,0.853260237158125
"12",99.1236358133445,98.2741994395367,99.9730721871523,0.849436373807805
