"tTipoAparato","iNumFases","iFrecuencia","tTipoArreglo","dRelTransformacion","bLlevaTerciario","IDevCercano","IVoltDefPor","DVoltSistGen","dVoltajeSistAT","dVoltajeSistATInterfaz","dVoltajePrefallaRL","bTerciarioExt","bTerciarioCargado","tNormaGar","iLlevaSerie","MSNM","dZry","dZsh","dZsx","dZts","iLlevaSopApartarrayos","iTipoEmbarque","iPais","iDestino","iAltEmbarqueMax","iAnchoEmbarqueMax","iPesoEmbarqueMax","tTipoNucleoSolicitado","dRuido0","dRuido1","dRuido2","Terciario.tTipoDev","Terciario.tTipoConexion","Terciario.dVoltajeLinea","Terciario.iBilesSup","Terciario.iBilesMed","Terciario.iBilesInf","Terciario.MVA0","Terciario.MVA1","Terciario.MVA2","Terciario.MVA3","Terciario.MVA4","Terciario.MVA5","Terciario.dLimMinDensCorr","Terciario.dLimMaxDensCorr","Terciario.tTipoCond","Terciario.tTipoBobinaFija","Terciario.bLlevaCambiador","Terciario.bCtcPerforado","Terciario.Cambiador.tCambiador","Terciario.Cambiador.iNumPasos","Terciario.Cambiador.dPorcArriba","Terciario.Cambiador.dPorcAbajo","Terciario.Cambiador.bCapReducida","Terciario.Cambiador.dRelSerie","Terciario.Cambiador.tMarcaCambiador","Terciario.Cambiador.tTipoLR","Terciario.Cambiador.tTipoCambiador","Terciario.Cambiador.bCircExtra","Enfriamiento.bLlevaSobrecarga","Enfriamiento.iNumPasosEnfto","Enfriamiento.t_TipoEnftoP1","Enfriamiento.t_TipoEnftoP2","Enfriamiento.t_TipoEnftoP3","Enfriamiento.i_ElevTempP1","Enfriamiento.i_ElevTempP2","Enfriamiento.i_ElevTempP3","Enfriamiento.i_ElevTempP4","Enfriamiento.i_ElevTempP5","Enfriamiento.bLlevaConservador","Enfriamiento.i_HSRElev1","Enfriamiento.i_HSRElev2","Enfriamiento.i_HSRElev3","Enfriamiento.i_HSRElev4","Enfriamiento.i_HSRElev5","Enfriamiento.i_TORElev1","Enfriamiento.i_TORElev2","Enfriamiento.i_TORElev3","Enfriamiento.i_TORElev4","Enfriamiento.i_TORElev5","Enfriamiento.iCFM","Enfriamiento.tTipoRadiador","Garantias.dCapPerd","Garantias.dPerdCu","Garantias.dPerdCuInterfaz","Garantias.dPerdFe","Garantias.dPerdTot","Garantias.dCapImp","Garantias.dImpHX","Garantias.dEvPerdCu","Garantias.dEvPerdFe","Garantias.dDensFlujoGar","Garantias.dCapEficReg","Garantias.dCapExcitacion","Garantias.dPorcExcitacionGar","Garantias.dFactorPotGar","Garantias.dVoltMaxSinCarga","Garantias.dVoltMaxCarga","Garantias.dTemperatura","Garantias.dPorcEficGar","Garantias.dDilFasesInfCap1Grupo1","Garantias.dDilFasesMedCap1Grupo1","Garantias.dDilFasesSupCap1Grupo1","Configurables.bFreeBuckling","Configurables.iUsarColectores","Configurables.bNucleo3PAchatado","Configurables.bUsarDosCapas","Configurables.iAparatoFIT","Configurables.iAparatoGS","Configurables.bOptimizarConCosto","Configurables.bUsarGyC","Configurables.iDiamNucleoGyC","Configurables.dDenFlujoGyC","Configurables.dDenCorrBTGyC","Configurables.dDenCorrATGyC","Configurables.dPotencialAplicadoAT","Configurables.dPotencialAplicadoBT","Configurables.dImpulsoManiobraAT","Nucleo.dDiamNucleoMin","Nucleo.dDiamNucleoMax","Nucleo.dDensFlujoMin","Nucleo.dDensFlujoMax","Nucleo.tTipoNucleo","Nucleo.tTipoLamina","Nucleo.bOpcionLamina0","Nucleo.bOpcionLamina1","Nucleo.bOpcionLamina2","Nucleo.bOpcionLamina3","SobreCarga.bCalculaSC","SobreCarga.iDuracionPrueba","Tanque.iSegGarganta","Tanque.iSegENA","Tanque.iSegCBC","Tanque.iSegCSC","Tanque.iSegTorretasAT","Tanque.iSegGabinete","Tanque.iSegConservador","Tanque.iBloqSegmento1","Tanque.iBloqSegmento2","Tanque.iBloqSegmento3","Tanque.iBloqSegmento4","BoquillaAT.dAltColaBoq","BoquillaAT.dDiamExtColaBoqTCs","BoquillaAT.sDescripcionBoq","BoquillaAT.sNoArticulo","BoquillaAT.dDiamExtBrida","BoquillaAT.dDiamDeflSupBoq","BoquillaAT.dLargoColaBoq","BoquillaAT.dDiamColaTCS","BoquillaAT.dDiametroColaInf","BoquillaAT.dDiamExtDisco","BoquillaAT.dDiamExtDiscoDL","BoquillaAT.dEspDiscoDL","BoquillaAT.dDiamCampanaMax","BoquillaAT.dDiamDeflInf","BoquillaAT.dDiamMaxColaBoq","BoquillaAT.dLongBoqNMA","BoquillaAT.dLargoSuperior","BoquillaAT.iLlevaDeflector","BoquillaAT.dAlturaDef","BoquillaAT.dDrawLeadPin","BoquillaAT.dNivelAceite","BoquillaAT.iUbicacion"
"2","3","60",3,1,"1","0",0,0,138,138,100,"1","1","1","0",1000,0,0,0,0,"0","2","0","0",0,0,0,"30",0,0,0,0,5,13.8,110,110,110,7.5,10,12.5,-1,-1,0,0,0,-1,-1,"0",1,"0",0,0,0,0,1,"-1","-1","-1","0","0",3,"6","7","7","45","45","45","-1","-1","1",45,45,45,0,0,35,35,35,0,0,"7400","2","25",0,0,0,0,25,10,0,0,16409,"25","25",0,0.8,1.1,1.05,65,0,0,0,0,"0","-1",0,"0",0,0,"0",0,0,0,0,0,NA,NA,NA,0,0,1.4,1.6409,"30",2,"1","1","0","0",0,24,0,"0","2","0","0","1","4","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0","1",0,0,13.8,13.8,100,"0","0","0","0",1100,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",71,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"12","13","13","55","56","-1","-1","-1","0",70,70,80,0,80,55,55,65,0,65,"7400","2","20",0,0,0,0,20,6.5,0,0,17273,"20","20",0,0.8,1.1,1.05,75,0,83.3,83.3,83.3,"0","-1",0,"0",-1,0,"0",0,0,0,0,0,NA,NA,NA,0,0,1.4,1.7273,"30",2,"0","1","0","1",0,24,1,"0","0","4","0","1","0","1","1","0","1",0,0,"015J0200AS","UG46",237,83,597,92,90,0,0,0,165,38.1,102,419,276,0,0,0,419,"1"
"2","3","60",16,1,"0",NA,NA,NA,85,85,100,"0","0","3","0",2500,0,0,0,0,"0","1","0","54",0,0,0,"30",77,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"6","7","-1","65","65","-1","-1","-1","1",80,80,0,0,0,65,65,0,0,0,"7400","2","45",0,0,0,0,45,9,0,0,17273,"45","45",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"1","0","4","0","1","4",NA,NA,NA,NA,0,0,"GOB 550-800-0.5","PJ746",290,200,880,NA,NA,NA,NA,NA,280,86,126,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,46,46,110,"0","0","0","0",1000,0,0,0,0,"0","1","2","29",0,0,0,"30",65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,80,0,55,55,55,65,0,"7400","2","12",57,57,13,0,12,8,2500,5100,17273,"12","12",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,"0",1,0,0,0,0,NA,NA,NA,0,0,1.65,1.71,"30",10,"0","0","1","0",NA,NA,1,"4","2","4","0","4","2",NA,NA,NA,NA,0,0,"069Z0412AN","PF778",280,176,953,NA,NA,NA,NA,NA,207,38.1,147,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,120,120,110,"0","0","0","0",1000,0,0,0,0,"0","1","2","29",0,0,0,"30",63,64,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,80,0,55,55,55,65,0,"7400","2","12",61,61,15,0,12,7.25,4500,9600,17273,"12","12",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,"0",1,0,0,0,0,NA,NA,NA,0,0,1.65,1.71,"30",10,"0","0","1","0",NA,NA,0,"4","2","4","0","4","2",NA,NA,NA,NA,0,0,"ETA-126/2000-4","PK743",400,270,790,NA,NA,NA,NA,NA,340,0,150,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,120,120,110,"0","0","0","0",1000,0,0,0,0,"0","1","2","29",0,0,0,"30",63,64,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,80,0,55,55,55,65,0,"5250","2","20",93,93,22,0,20,7.5,2500,5100,17273,"20","20",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,"0",1,0,0,0,0,NA,NA,NA,0,0,1.65,1.71,"30",10,"0","0","1","0",NA,NA,0,"4","2","4","0","4","2",NA,NA,NA,NA,0,0,"ETA-126/2000-4","PK743",400,270,790,NA,NA,NA,NA,NA,340,0,150,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,138,138,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","40",0,0,0,"30",76,78,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","0",70,70,70,80,0,55,55,55,65,0,"7400","2","33",0,0,0,0,33,10,1800,5800,17273,"33","33",0,0.8,1.1,1.05,75,0,NA,NA,NA,"0","-1",1,"0",NA,NA,"0",0,0,0,0,0,NA,NA,NA,0,0,1.4,1.727,"30",10,"0","0","1","0",NA,NA,0,"1","2","4","0","1","0",NA,NA,NA,NA,0,0,"POC650G0800S","HY99",413,235,1187,NA,NA,NA,NA,NA,295,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,6,"0",NA,NA,NA,138,138,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","40",0,0,0,"30",76,78,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","0",70,70,70,80,0,55,55,55,65,0,"7400","2","40",0,0,0,0,40,8.9,0,0,17273,"40","40",0,0.8,1.1,1.05,75,0,NA,NA,NA,"0","-1",1,"0",NA,NA,"0",1,0,0,0,0,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,1,"0","2","4","0","1","0",NA,NA,NA,NA,0,0,"POC650G0800S","HY99",413,235,1187,NA,NA,NA,NA,NA,295,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",4,1,"1",NA,NA,NA,230,230,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","10",0,0,0,"30",80,82,84,0,5,13.8,110,110,110,18.3,24.3,33.37,-1,-1,0,1.4,0,-1,-1,"0",1,"0",0,0,0,0,1,"-1","-1","-1","0","0",3,"6","7","7","65","65","65","-1","-1","0",70,70,70,80,0,55,55,55,65,0,"8500","2","55",0,0,0,0,55,10,1500,3000,17273,"55","55",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,"0",1,0,0,0,0,NA,NA,NA,0,0,1.4,1.727,"30",10,"0","0","1","0",NA,NA,0,"4","2","0","0","4","0",NA,NA,NA,NA,0,0,"POC1175G0800CPS","PB672",584,355,1334,NA,NA,NA,NA,NA,330,267,317,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,120,120,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","16",0,0,0,"30",72,74,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","0",70,70,70,80,0,55,55,55,65,0,"7400","2","20",66.98,66.98,16.11,0,20,8.05,2500,5100,17273,"20","20",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,574,1.65,1.71,"30",10,"0","0","1","0",NA,NA,0,"0","0","4","0","1","0",NA,NA,NA,NA,0,0,"RTKF 170-750/1600","PI723",450,315,920,NA,NA,NA,NA,NA,450,165,245,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,115,115,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","16",0,0,0,"30",65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,80,0,55,55,55,65,0,"7400","2","30",95.34,95.34,20.47,0,30,6,2500,5100,17273,"30","30",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.65,1.71,"30",10,"0","0","1","0",NA,NA,0,"4","2","4","0","4","4",NA,NA,NA,NA,0,0,"RTKF 170-750/1600","PI723",450,315,920,NA,NA,NA,NA,NA,450,165,245,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,115,115,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","16",0,0,0,"30",65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,58,0,55,55,55,53,0,"5250","2","30",95.34,95.34,20.47,0,30,13,2500,5100,17273,"30","30",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","-1",1,"0",NA,NA,"0",1,554,1.68,1.05,0.92,NA,NA,NA,0,0,1.65,1.71,"30",10,"0","0","1","0",NA,NA,0,"4","2","4","0","4","4",NA,NA,NA,NA,0,0,"RTKF 170-750/1600","PI723",450,315,920,NA,NA,NA,NA,NA,450,165,245,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,230,230,100,"0","0","0","0",2000,0,0,0,0,"0","1","0","54",0,0,0,"30",81,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"6","7","-1","65","65","-1","-1","-1","1",80,80,0,0,80,65,65,0,0,65,"7400","2","70",260,260,51,0,70,10.5,0,0,17273,"70","70",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"0","0","4","0","1","1",NA,NA,NA,NA,0,0,"POC1175G1216CMS","PU75",584,356,1295,NA,NA,NA,NA,NA,368,267,318,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,230,230,100,"0","0","0","0",2000,0,0,0,0,"0","1","0","54",0,0,0,"30",77,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"6","7","-1","65","65","-1","-1","-1","1",80,80,0,0,0,65,65,0,0,0,"8500","2","30",74.65,74.65,31,0,30,10,0,0,17273,"30","30",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,1,"4","0","4","0","4","1",NA,NA,NA,NA,0,0,"POC1175G1216CMS","PU75",584,356,1295,NA,NA,NA,NA,NA,368,267,318,NA,NA,NA,NA,NA,NA,NA
"2","3","60",3,1,"1",NA,NA,NA,138,138,100,"0","0","0","0",1000,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",0,0,0,0,5,12,110,110,110,15,20,25,-1,-1,0,1.4,0,-1,0,"0",1,"0",0,0,0,0,1,"-1","-1","-1","0","0",3,"6","7","7","65","65","65","-1","-1","1",80,80,80,80,80,65,65,65,65,65,"7400","2","75",0,0,0,0,75,8.5,2000,5000,17273,"75","75",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","0",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","1","0",NA,NA,0,"0","2","0","0","1","2",NA,NA,NA,NA,0,0,"138Z0800AA","PF746",425,214,1198,NA,NA,NA,NA,NA,278,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,69,69,105,"0","0","0","0",1000,0,0,0,0,"0","1","2","23",0,0,0,"30",65,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"6","7","-1","65","65","-1","-1","-1","0",78,73,0,0,0,63,57,0,0,0,"7400","2","5",0,0,0,0,5,7,2132,10202,17273,"5","5",0,0.8,1.1,1.05,85,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.68,"30",10,"0","0","1","0",NA,NA,0,"1","0","4","0","1","0",NA,NA,NA,NA,0,0,"069Z0412AN","PF778",280,176,953,NA,NA,NA,NA,NA,207,38.1,147,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,161,161,105,"0","0","0","0",1000,0,0,0,0,"0","1","2","23",0,0,0,"30",73,75,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","0",78,78,78,0,0,63,63,63,0,0,"7400","2","15",0,0,0,0,15,7,2132,10202,17273,"15","15",0,0.8,1.1,1.05,85,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.68,"30",10,"0","0","1","0",NA,NA,0,"1","2","4","0","1","0",NA,NA,NA,NA,0,0,"POC750G0800S","PO79",450,267,1276,NA,NA,NA,NA,NA,286,165,225,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,50.5,50.5,105,"0","0","0","0",2438,0,0,0,0,"0","1","2","23",0,0,0,"30",65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",1,"6","-1","-1","65","-1","-1","-1","-1","0",78,0,0,0,0,63,0,0,0,0,"7400","2","5",0,0,0,0,5,7,2132,10202,17273,"5","5",0,0.8,1.1,1.05,85,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.68,"30",10,"0","0","1","0",NA,NA,0,"1","0","4","0","1","0",NA,NA,NA,NA,0,0,"069Z0412AN","PF778",280,176,953,NA,NA,NA,NA,NA,207,38.1,147,NA,NA,NA,NA,NA,NA,NA
"2","3","60",17,1,"0",NA,NA,NA,230,230,100,"0","0","3","0",2500,0,0,0,0,"0","1","0","54",0,0,0,"30",76,78,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,"6","7","7","55","56","-1","-1","-1","1",55,55,70,0,0,45,45,55,0,0,"7400","2","60",0,0,0,0,60,10.5,0,0,17273,"60","60",0,0.8,1.1,1.05,75,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"0","2","0","0","1","2",NA,NA,NA,NA,0,0,"GOE 1300-1150-2500-0.6-G","PJ579",480,500,1335,NA,NA,NA,NA,NA,495,258,350,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,69,69,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","22",0,0,0,"30",71,73,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","0",80,80,80,80,0,65,65,65,65,0,"7400","2","16.8",62.34,62.34,15.39,0,16.8,7.5,1686,4161,17273,"16.8","16.8",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.67,1.73,"30",9,"1","0","1","0",NA,NA,1,"1","2","4","0","1","0",NA,NA,NA,NA,0,0,"069N0412AA","PK821",280,62,952,NA,NA,NA,NA,NA,188,0,120,NA,NA,NA,NA,NA,NA,NA
"2","3","60",7,1,"1",NA,NA,NA,161,161,100,"1","1","0","0",1000,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",0,0,0,0,5,12.47,110,110,110,9,12,15,-1,-1,0,1.4,0,-1,-1,"0",1,"0",0,0,0,0,1,"-1","-1","-1","0","0",3,"6","7","7","65","65","65","-1","-1","0",70,70,70,80,0,55,55,55,65,0,"7400","2","35.5",0,0,0,0,35.5,8,0,0,17273,"35.5","35.5",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"0","0","4","0","1","0",NA,NA,NA,NA,0,0,"161W0800AA","EJ69",464,368,1289,NA,NA,NA,NA,NA,336,165,289,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,115,115,100,"0","0","0","0",1000,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","55","55","56","-1","-1","1",70,70,70,80,0,55,55,55,65,0,"7400","2","60",0,0,0,0,60,9,2500,5100,17273,"60","60",0,0.8,1.1,1.05,75,0,NA,NA,NA,"1","0",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","1","0",NA,NA,0,"0","2","4","0","1","2",NA,NA,NA,NA,0,0,"138Z0800AA","PF746",425,214,1198,NA,NA,NA,NA,NA,278,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,101.25,101.25,110,"0","0","0","0",1000,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","0",80,80,80,80,80,65,65,65,65,65,"7400","2","13.2",0,0,0,0,13.2,8.5,0,0,17273,"13.2","13.2",0,0.8,1.1,1.05,85,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"4","0","4","0","1","0",NA,NA,NA,NA,0,0,"115W0800AA","ED70",426,215,1103,NA,NA,NA,NA,NA,276,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",16,1,"0",NA,NA,NA,101.25,101.25,100,"0","0","0","0",1000,0,0,0,0,"0","-1","-1","-1",0,0,0,"30",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","0",80,80,80,80,80,65,65,65,65,65,"7400","2","22.4",0,0,0,0,22.4,8.5,0,0,17273,"22.4","22.4",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"4","0","4","0","1","0",NA,NA,NA,NA,0,0,"115W0800AA","ED70",426,215,1103,NA,NA,NA,NA,NA,276,165,203,NA,NA,NA,NA,NA,NA,NA
"2","3","60",17,1,"0",NA,NA,NA,230,230,100,"0","0","2","0",2200,0,0,0,0,"0","1","0","54",0,0,0,"30",81,83,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","1",68,68,68,0,0,50,50,50,0,0,"7400","2","75",181,181,61,0,75,7.5,0,0,17273,"75","75",0,0.8,1.1,1.05,85,0,NA,NA,NA,"0","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",9,"1","0","0","0",NA,NA,0,"0","0","4","0","1","2",NA,NA,NA,NA,0,0,"230W0800UT","KV50",597,368,1429,NA,NA,NA,NA,NA,432,254,429,NA,NA,NA,NA,NA,NA,NA
"2","3","60",18,1,"0",NA,NA,NA,161,161,100,"0","0","0","0",1000,0,0,0,0,"0","1","2","22",0,0,0,"30",65,67,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,"6","7","7","65","65","65","-1","-1","0",80,80,80,80,0,65,65,65,65,0,"5250","2","33.6",0,0,0,0,33.6,10,1742,7050,17273,"33.6","33.6",0,0.8,1.1,1.05,85,0,NA,NA,NA,"1","-1",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4,1.727,"30",10,"0","0","1","0",NA,NA,0,"4","2","4","0","4","0",NA,NA,NA,NA,0,0,"161W0800AA","EJ69",464,368,1289,NA,NA,NA,NA,NA,336,165,289,NA,NA,NA,NA,NA,NA,NA
