"","Costos","Monetario","Demanda"
"Nacional.l11",0.0568709126805229,0.0964849865913721,-0.0184201416470426
"Costos.l11",-0.039598396025559,0.00346927456407307,-0.0317180972924509
"Monetario.l11",0.0695230693532534,-0.0152304162999342,-0.0178272942384416
"Demanda.l11",0.0789113084864087,-0.0961428488688027,-0.161771345654936
