"","V1"
"Actividades.Primarioas",0.167454567135468
"Actividades.Secundarias",0.184759061183264
"Actividades.Terciarias",0.401608726566086
"Mineria",0.0467266609390371
"Manufactura",0.115820881039335
"Construccion",0.272151082722594
"Energia",0.242447456690568
"Desempleo",0.379209283177418
"Industria.EUA",-0.0873575924292002
