"","V1"
"Actividades.Primarioas",0.172010908702504
"Actividades.Secundarias",0.188337624617684
"Actividades.Terciarias",0.402191073618255
"Mineria",0.0632224130508803
"Manufactura",0.116608830732108
"Construccion",0.275233158958993
"Energia",0.245034779921635
"Desempleo",0.37534402911167
"Industria.EUA",-0.0776465461751483
