"","V1"
"Actividades.Primarioas",0.177165790265825
"Actividades.Secundarias",0.185063324154596
"Actividades.Terciarias",0.403238686976227
"Mineria",0.0617189531224891
"Manufactura",0.113179389881217
"Construccion",0.272709991316801
"Energia",0.242025121666406
"Desempleo",0.365171187146771
"Industria.EUA",-0.0703562513615667
